name,id,ref
Jastrabie pri Michalovciach,3602386566,SK0427522546
Jenkovce,3602386761,SK0429522554
Jovice,3602381121,SK0428560049
Jovsa,3602386593,SK0427522562
Kačanov,3602386551,SK0427522571
Kaľava,3602381989,SK042A543209
Kalša,3602384719,SK0426521507
Kaluža,3602386612,SK0427522589
Kapušianske Kľačany,3602386594,SK0427528404
Kašov,3602386295,SK042B528412
Kazimír,3602386247,SK042B528421
Kecerovce,3602384704,SK0426521523
Kecerovský Lipovec,3602384774,SK0426521540
Kečovo,3602381126,SK0428525821
Kechnec,3602384697,SK0426559687
Klin nad Bodrogom,3602386305,SK042B513831
Klokočov,3602386547,SK0427522597
Kluknava,3602382076,SK0421543233
Kobeliarovo,3602381129,SK0428525839
Koceľovce,3602381097,SK0428525847
Kojšov,3602382089,SK0421543241
Kokšov-Bakša,3602384711,SK0426521558
Kolibabovce,3602386792,SK0429522601
Kolinovce,3602381994,SK042A543250
Komárovce,3602384761,SK0426521566
Koňuš,3602386787,SK0429522627
Koromľa,3602386801,SK0429522643
Kostoľany nad Hornádom,3602384776,SK0426582514
Košice - mestská časť Barca,3601698624,SK0425599093
Košice - mestská časť Dargovských hrdinov,3601697728,SK0424598682
Košice - mestská časť Džungľa,3601593423,SK0422599891
Košice - mestská časť Juh,3601698621,SK0425599824
Košice - mestská časť Kavečany,3601593422,SK0422598119
Košice - mestská časť Košická Nová Ves,3601697727,SK0424599018
Košice - mestská časť Krásna,3601698622,SK0425599794
Košice - mestská časť Lorinčík,3601692756,SK0423598194
Košice - mestská časť Luník IX,3601692752,SK0423599972
Košice - mestská časť Myslava,3601692753,SK0423598216
Košice - mestská časť Nad Jazerom,3601698620,SK0425599816
Košice - mestská časť Pereš,3601692751,SK0423598208
Košice - mestská časť Poľov,3601692755,SK0423599859
Košice - mestská časť Sever,3601593424,SK0422598151
Košice - mestská časť Sídlisko KVP,3601692758,SK0423599883
Košice - mestská časť Sídlisko Ťahanovce,3601593426,SK0422599875
Košice - mestská časť Staré Mesto,3601593425,SK0422598186
Košice - mestská časť Šaca,3601692754,SK0423599841
Košice - mestská časť Šebastovce,3601698619,SK0425599786
Košice - mestská časť Ťahanovce,3601837692,SK0422598127
Košice - mestská časť Vyšné Opátske,3601698623,SK0425599913
Košice - mestská časť Západ,3601692757,SK0423598224
Košická Belá,3602384685,SK0426521574
Košická Polianka,3602384783,SK0426521582
Košické Oľšany,3602384686,SK0426521591
Košický Klečenov,3602384789,SK0426521604
Kováčová,3602381131,SK0428525855
Kožuchov,3602386284,SK042B528439
Kráľovce,3602384673,SK0426521612
Kráľovský Chlmec,3602386330,SK042B528447
Krásnohorská Dlhá Lúka,3602381109,SK0428525863
Krásnohorské Podhradie,3602381127,SK0428525871
Krásnovce,3602386601,SK0427522651
Kravany,3602386278,SK042B528455
Krčava,3602386769,SK0429522660
Kristy,3602386763,SK0429522678
Krišovská Liesková,3602386607,SK0427528463
Krompachy,3602382014,SK042A543268
Kružná,3602381076,SK0428560065
Kunova Teplica,3602381091,SK0428525898
Kusín,3602386556,SK0427522686
Kuzmice,3602386283,SK042B528471
Kysak,3602384671,SK0426521639
Kysta,3602386301,SK042B528480
Ladmovce,3602386297,SK042B528498
Lastomír,3602386570,SK0427522694
Lastovce,3602386313,SK042B528501
Laškovce,3602386565,SK0427522708
Lekárovce,3602386770,SK0429522716
Leles,3602386260,SK042B528510
Lesné,3602386563,SK0427522724
Letanovce,3602382007,SK042A543284
Lieskovany,3602381999,SK042A543306
Lipovník,3602381071,SK0428525910
Ložín,3602386554,SK0427522732
Lúčka,3602381107,SK0428525936
Lúčky,3602386546,SK0427522741
Luhyňa,3602386306,SK042B528528
Malá Ida,3602384712,SK0426521655
Malá Lodina,3602384681,SK0426521663
Malá Tŕňa,3602386276,SK042B513792
Malčice,3602386583,SK0427522759
Malé Ozorovce,3602386309,SK042B528536
Malé Raškovce,3602386555,SK0427522767
Malé Trakany,3602386312,SK042B528544
Malý Horeš,3602386254,SK042B528552
Malý Kamenec,3602386304,SK042B528561
Margecany,3602382077,SK0421543322
Markovce,3602386581,SK0427522783
Markuška,3602381128,SK0428525952
Markušovce,3602382010,SK042A543331
Matejovce nad Hornádom,3602382011,SK042A543349
Maťovské Vojkovce,3602386571,SK0427528579
Medzev,3602384689,SK0426521671
Meliata,3602381077,SK0428525961
Michaľany,3602386326,SK042B528587
Michalovce,3602386541,SK0427522279
Milhosť,3602384684,SK0426580252
Mlynky,3602381987,SK042A543357
Mníšek nad Hnilcom,3602382081,SK0421543365
Mokrance,3602384750,SK0426521680
Moldava nad Bodvou,3602384683,SK0426521698
Moravany,3602386587,SK0427522791
Mudrovce,3602384690,SK0426521701
Nacina Ves,3602386586,SK0427522805
Nálepkovo,3602382090,SK0421543373
Nižná Hutka,3602384678,SK0426518140
Nižná Kamenica,3602384763,SK0426521728
Nižná Myšľa,3602384768,SK0426521736
Nižná Rybnica,3602386771,SK0429522813
Nižná Slaná,3602381103,SK0428526045
Nižné Nemecké,3602386788,SK0429522821
Nižný Čaj,3602384702,SK0426521744
Nižný Klátov,3602384728,SK0426521752
Nižný Lánec,3602384745,SK0426521761
Nižný Žipov,3602386252,SK042B528609
Nová Polhora,3602384770,SK0426521795
Nováčany,3602384687,SK0426521787
Novosad,3602386272,SK042B528617
Nový Ruskov,3602386279,SK042B528625
Nový Salaš,3602384781,SK0426521809
Obišovce,3602384738,SK0426521817
Oborín,3602386604,SK0427528633
Odorín,3602382004,SK042A543403
Ochtiná,3602381088,SK0428526053
Olcnava,3602382015,SK042A543411
Oľšavka,3602381991,SK042A543438
Olšovany,3602384744,SK0426521825
Opátka,3602384748,SK0426521833
Opiná,3602384779,SK0426521841
Orechová,3602386782,SK0429522830
Oreské,3602386557,SK0427522848
Ostrov,3602386784,SK0429522856
Pača,3602381106,SK0428526061
Palín,3602386596,SK0427522864
Paňovce,3602384749,SK0426521850
Parchovany,3602386263,SK042B528676
Pašková,3602381114,SK0428526070
Pavlovce nad Uhom,3602386577,SK0427522872
Peder,3602384735,SK0426521868
Perín-Chym,3602384677,SK0426521876
Petrikovce,3602386590,SK0427522881
Petrovce,3602386759,SK0429522899
Petrovce nad Laborcom,3602386615,SK0427522902
Petrovo,3602381108,SK0428526088
Pinkovce,3602386775,SK0429522911
Plechotice,3602386323,SK042B528641
Plešivec,3602381085,SK0428526096
Ploské,3602384743,SK0426521884
Podhoroď,3602386772,SK0429522929
Poľany,3602386287,SK042B528668
Poproč,3602384764,SK0426521892
Poráč,3602382017,SK042A543489
Porostov,3602386798,SK0429522937
Poruba pod Vihorlatom,3602386560,SK0427522945
Porúbka,3602386781,SK0429522953
Pozdišovce,3602386614,SK0427522961
Prakovce,3602382071,SK0421543497
Pribeník,3602386282,SK042B528684
Priekopa,3602386786,SK0429522970
Ptrukša,3602386611,SK0427528692
Pusté Čemerné,3602386598,SK0427522988
Rad,3602386264,SK042B528706
Rákoš,3602384691,SK0426521906
Rakovec nad Ondavou,3602386588,SK0427522996
Rakovnica,3602381083,SK0428526126
Rankovce,3602384746,SK0426521914
Rejdová,3602381099,SK0428526134
Remetské Hámre,3602386762,SK0429523003
Rešica,3602384758,SK0426521922
Richnava,3602382083,SK0421543501
Rochovce,3602381110,SK0428526177
Roštár,3602381094,SK0428526185
Rozhanovce,3602384742,SK0426521931
Rozložná,3602381089,SK0428526193
Rožňava,3602381123,SK0428525529
Rožňavské Bystré,3602381101,SK0428526207
Rudná,3602381117,SK0428526215
Rudňany,3602381996,SK042A543519
Rudník,3602384778,SK0426521949
Ruská,3602386568,SK0427528714
Ruská Bystrá,3602386765,SK0429523011
Ruskov,3602384780,SK0426521957
Ruskovce,3602386766,SK0429523020
Ruský Hrabovec,3602386764,SK0429523038
Sady nad Torysou,3602384679,SK0426521965
Sečovce,3602386325,SK042B528722
Sejkov,3602386778,SK0429523046
Seňa,3602384682,SK0426521973
Senné,3602386618,SK0427523054
Silica,3602381096,SK0428526223
Silická Brezová,3602381090,SK0428526231
Silická Jablonica,3602381118,SK0428526240
Sirník,3602386318,SK042B543730
Skároš,3602384771,SK0426521981
Slančík,3602384674,SK0426518115
Slanec,3602384698,SK0426522007
Slanská Huta,3602384773,SK0426522015
Slanské Nové Mesto,3602384732,SK0426522023
Slatvina,3602382006,SK042A543527
Slavec,3602381082,SK0428526266
Slavkovce,3602386544,SK0427523062
Slavoška,3602381120,SK0428526274
Slavošovce,3602381113,SK0428526282
Sliepkovce,3602386542,SK0427523071
Slivník,3602386308,SK042B543748
Slovenské Nové Mesto,3602386289,SK042B543756
Slovinky,3602382018,SK042A543535
Smižany,3602382008,SK042A560154
Smolnícka Huta,3602382073,SK0421543551
Smolník,3602382072,SK0421543560
Sobrance,3602386794,SK0429523089
Sokoľ,3602384693,SK0426522031
Sokoľany,3602384757,SK0426559865
Soľnička,3602386333,SK042B543764
Somotor,3602386275,SK042B543772
Spišská Nová Ves,3602382009,SK042A526355
Spišské Tomášovce,3602381990,SK042A543586
Spišské Vlachy,3602382013,SK042A543594
Spišský Hrušov,3602382016,SK042A543616
Stanča,3602386277,SK042B513849
Stankovce,3602386257,SK042B543781
Stará Voda,3602382087,SK0421543632
Staré,3602386550,SK0427523097
Stratená,3602381070,SK0428526291
Strážne,3602386249,SK042B543799
Strážske,3602386585,SK0427523101
Streda nad Bodrogom,3602386273,SK042B543802
Stretava,3602386548,SK0427523119
Stretavka,3602386600,SK0427523127
Suché,3602386591,SK0427523135
Svätá Mária,3602386251,SK042B528153
Svätuš,3602386774,SK0429523143
Svätuše,3602386316,SK042B528650
Svinica,3602384785,SK0426522040
Svinice,3602386258,SK042B543811
Šamudovce,3602386573,SK0427523151
Šemša,3602384709,SK0426522066
Štítnik,3602381130,SK0428526312
Štós,3602384680,SK0426522074
Švedlár,3602382086,SK0421543659
Tašuľa,3602386776,SK0429523160
Teplička,3602381995,SK042A543667
Tibava,3602386773,SK0429523178
Trebejov,3602384736,SK0426522082
Trebišov,3602386300,SK042B528099
Trhovište,3602386595,SK0427523186
Trnava pri Laborci,3602386617,SK0427523194
Trnávka,3602386298,SK042B543829
Trsťany,3602384762,SK0426522091
Trstené pri Hornáde,3602384716,SK0426522104
Turňa nad Bodvou,3602384692,SK0426559784
Turnianska Nová Ves,3602384676,SK0426521779
Tušice,3602386580,SK0427523208
Tušická Nová Ves,3602386552,SK0427523216
Úbrež,3602386760,SK0429523224
Úhorná,3602382085,SK0421543683
Vajkovce,3602384733,SK0426522121
Valaliky,3602384769,SK0426522139
Veľaty,3602386281,SK042B543845
Veľká Ida,3602384753,SK0426522147
Veľká Lodina,3602384717,SK0426522155
Veľká Tŕňa,3602386250,SK042B513806
Veľké Kapušany,3602386576,SK0427543853
Veľké Ozorovce,3602386322,SK042B543861
Veľké Raškovce,3602386579,SK0427543870
Veľké Revištia,3602386797,SK0429523232
Veľké Slemence,3602386559,SK0427543888
Veľké Trakany,3602386311,SK042B543896
Veľký Folkmar,3602382075,SK0421543705
Veľký Horeš,3602386265,SK042B543900
Veľký Kamenec,3602386315,SK042B543918
Viničky,3602386246,SK042B543926
Vinné,3602386564,SK0427523259
Višňov,3602386280,SK042B543934
Vítkovce,3602381985,SK042A543713
Vlachovo,3602381084,SK0428526339
Vojany,3602386578,SK0427543942
Vojčice,3602386310,SK042B543951
Vojka,3602386255,SK042B543969
Vojkovce,3602381984,SK042A543721
Vojnatina,3602386800,SK0429523267
Voľa,3602386589,SK0427523275
Vrbnica,3602386575,SK0427523283
Vtáčkovce,3602384787,SK0426522163
Vysoká nad Uhom,3602386616,SK0427523291
Vyšná Hutka,3602384740,SK0426522171
Vyšná Kamenica,3602384720,SK0426522180
Vyšná Myšľa,3602384726,SK0426522198
Vyšná Rybnica,3602386755,SK0429523305
Vyšná Slaná,3602381112,SK0428526347
Vyšné Nemecké,3602386767,SK0429523313
Vyšné Remety,3602386779,SK0429523321
Vyšný Čaj,3602384752,SK0426522201
Vyšný Klátov,3602384708,SK0426522210
Vyšný Medzev,3602384775,SK0426582093
Zádiel,3602384766,SK0426559881
Záhor,3602386790,SK0429523330
Zalužice,3602386558,SK0427523241
Zatín,3602386267,SK042B543977
Závadka,3602382080,SK0421526631
Závadka,3602386545,SK0427523348
Zbehňov,3602386262,SK042B543985
Zbudza,3602386567,SK0427523356
Zemplín,3602386259,SK042B543993
Zemplínska Nová Ves,3602386320,SK042B544001
Zemplínska Široká,3602386603,SK0427523364
Zemplínska Teplica,3602386290,SK042B544019
Zemplínske Hradište,3602386288,SK042B544027
Zemplínske Jastrabie,3602386261,SK042B544035
Zemplínske Kopčany,3602386605,SK0427522635
Zemplínsky Branč,3602386269,SK042B544043
Zlatá Idka,3602384759,SK0426522244
Žakarovce,3602382082,SK0421526649
Žarnov,3602384729,SK0426522252
Žbince,3602386569,SK0427523372
Ždaňa,3602384724,SK0426522261
Žehra,3602381997,SK042A526657
Alekšince,3602210164,SK0233500020
Andovce,3602218534,SK0234503029
Ardanovce,3602209716,SK0236556220
Báb,3602210157,SK0233500046
Babindol,3602210146,SK0233581623
Bádice,3602210140,SK0233582697
Bajč,3602218910,SK0231501034
Bajka,3602217909,SK0232502049
Bajtava,3602218529,SK0234503037
Bánov,3602218518,SK0234503045
Bardoňovo,3602218567,SK0234503053
Bátorove Kosihy,3602218912,SK0231501395
Bátovce,3602217922,SK0232502057
Belá,3602218564,SK0234503061
Beladice,3602209898,SK0237500062
Belince,3602209713,SK0236542661
Beša,3602217950,SK0232502065
Bešeňov,3602218577,SK0234503070
Bielovce,3602217960,SK0232502073
Bíňa,3602218575,SK0234503088
Biskupová,3602209694,SK0236542695
Blesovce,3602209695,SK0236542709
Bodza,3602218885,SK0231501042
Bodzianske Lúky,3602218887,SK0231555819
Bohunice,3602217957,SK0232580937
Bojná,3602209693,SK0236542717
Bory,3602217936,SK0232502090
Branč,3602210202,SK0233500071
Branovo,3602218571,SK0234503096
Brestovec,3602218879,SK0231501069
Brhlovce,3602217998,SK0232502103
Bruty,3602218519,SK0234503100
Búč,3602218895,SK0231501077
Cabaj-Čápor,3602210195,SK0233545589
Čab,3602210199,SK0233582387
Čajkov,3602217990,SK0232502111
Čaka,3602217929,SK0232502120
Čakajovce,3602210184,SK0233500101
Čalovec,3602218898,SK0231501085
Čaradice,3602209904,SK0237500127
Čata,3602217928,SK0232555843
Čechy,3602218524,SK0234503118
Čechynce,3602210186,SK0233555886
Čeľadice,3602210191,SK0233500135
Čeľadince,3602209668,SK0236556297
Čermany,3602209683,SK0236542792
Černík,3602218526,SK0234503126
Červený Hrádok,3602209911,SK0237555916
Číčov,3602218892,SK0231501093
Čierne Kľačany,3602209913,SK0237500151
Čifáre,3602210180,SK0233500160
Dedina Mládeže,3602218901,SK0231501107
Dedinka,3602218527,SK0234503134
Demandice,3602217925,SK0232502154
Devičany,3602217915,SK0232502162
Diakovce,3602210562,SK0235503711
Dlhá nad Váhom,3602210557,SK0235503720
Dolná Seč,3602217911,SK0232502171
Dolné Lefantovce,3602210171,SK0233582425
Dolné Obdokovce,3602210169,SK0233500194
Dolné Semerovce,3602217959,SK0232502189
Dolný Ohaj,3602218532,SK0234503151
Dolný Pial,3602217956,SK0232502197
Domadice,3602217949,SK0232502201
Drženice,3602217942,SK0232502219
Dubník,3602218550,SK0234503169
Dulovce,3602218905,SK0231501123
Dvorany nad Nitrou,3602209690,SK0236556262
Dvory nad Žitavou,3602218553,SK0234503177
Farná,3602217939,SK0232502227
Gbelce,3602218556,SK0234503185
Golianovo,3602210167,SK0233500232
Hajná Nová Ves,3602209705,SK0236542881
Hájske,3602210556,SK0235500241
Hokovce,3602217986,SK0232502243
Holiare,3602218914,SK0231580911
Hontianska Vrbica,3602217983,SK0232502251
Hontianske Trsťany,3602217989,SK0232545350
Horná Kráľová,3602210553,SK0235555878
Horná Seč,3602217987,SK0232502260
Horné Chlebany,3602209703,SK0236556351
Horné Lefantovce,3602210163,SK0233545635
Horné Obdokovce,3602209714,SK0236542938
Horné Semerovce,3602217996,SK0232502278
Horné Štitáre,3602209711,SK0236542954
Horné Turovce,3602217966,SK0232502286
Horný Pial,3602217971,SK0232502294
Hostie,3602209891,SK0237500283
Hosťová,3602210156,SK0233555959
Hosťovce,3602209922,SK0237500305
Hrkovce,3602217967,SK0232581895
Hronovce,3602217980,SK0232502324
Hronské Kľačany,3602217975,SK0232502332
Hronské Kosihy,3602217935,SK0232502341
Hruboňovo,3602210141,SK0233500313
Hrušovany,3602209671,SK0236542971
Hul,3602218562,SK0234503193
Hurbanovo,3602218909,SK0231501140
Chľaba,3602218558,SK0234503207
Choča,3602209918,SK0237500321
Chotín,3602218886,SK0231501158
Chrabrany,3602209665,SK0236556165
Imeľ,3602218883,SK0231501166
Iňa,3602217940,SK0232502359
Ipeľské Úľany,3602217951,SK0232502367
Ipeľský Sokolec,3602217955,SK0232502375
Ivanka pri Nitre,3602210197,SK0233558320
Iža,3602218880,SK0231501174
Jabloňovce,3602217961,SK0232502383
Jacovce,3602209664,SK0236556157
Jarok,3602210194,SK0233500356
Jasová,3602218563,SK0234503215
Jatov,3602218566,SK0234503223
Jedľové Kostoľany,3602209906,SK0237500364
Jelenec,3602210183,SK0233500372
Jelšovce,3602210188,SK0233500381
Jesenské,3602217912,SK0232556777
Jur nad Hronom,3602217917,SK0232502391
Kalná nad Hronom,3602217991,SK0232502413
Kamanová,3602209667,SK0236543039
Kamenica nad Hronom,3602218565,SK0234503231
Kameničná,3602218899,SK0231501182
Kamenín,3602218572,SK0234503240
Kamenný Most,3602218569,SK0234503258
Kapince,3602210181,SK0233500399
Keť,3602217968,SK0232502472
Klasov,3602210176,SK0233500402
Klížska Nemá,3602218893,SK0231501191
Kmeťovo,3602218574,SK0234503266
Kolárovo,3602218890,SK0231501204
Kolíňany,3602210178,SK0233500411
Kolta,3602218525,SK0234503274
Komárno,3602218900,SK0231501026
Komjatice,3602218522,SK0234503282
Komoča,3602218520,SK0234503291
Koniarovce,3602209699,SK0236543063
Kostoľany pod Tribečom,3602209908,SK0237500429
Kovarce,3602209696,SK0236543071
Kozárovce,3602217945,SK0232502421
Kráľová nad Váhom,3602210554,SK0235503886
Kravany nad Dunajom,3602218916,SK0231501212
Krnča,3602209701,SK0236543101
Krškany,3602217964,SK0232502430
Krtovce,3602209692,SK0236543110
Krušovce,3602209708,SK0236556149
Kubáňovo,3602217963,SK0232502448
Kukučínov,3602217977,SK0232502456
Kuraľany,3602217974,SK0232502464
Kuzmice,3602209710,SK0236581704
Ladice,3602209902,SK0237500437
Lehota,3602210160,SK0233500453
Leľa,3602218517,SK0234503312
Levice,3602217953,SK0232502031
Lipová,3602218546,SK0234503321
Lipové,3602218911,SK0231501221
Lipovník,3602209715,SK0236505021
Lok,3602217918,SK0232502481
Lontov,3602217910,SK0232502499
Lovce,3602209896,SK0237500461
Ľubá,3602218541,SK0234503339
Lúčnica nad Žitavou,3602210166,SK0233500470
Ludanice,3602209663,SK0236505048
Ľudovítová,3602210172,SK0233581097
Lukáčovce,3602210170,SK0233500488
Lula,3602217913,SK0232502502
Lužany,3602209702,SK0236505064
Lužianky,3602210144,SK0233580899
Machulince,3602209899,SK0237500500
Malá nad Hronom,3602218536,SK0234503347
Málaš,3602217931,SK0232502511
Malé Chyndice,3602210150,SK0233556785
Malé Kosihy,3602218540,SK0234503355
Malé Kozmálovce,3602217923,SK0232581135
Malé Ludince,3602217927,SK0232502537
Malé Ripňany,3602209707,SK0236505137
Malé Vozokany,3602209893,SK0237555924
Malé Zálužie,3602210148,SK0233500534
Malý Cetín,3602210153,SK0233555908
Malý Lapáš,3602210159,SK0233555851
Maňa,3602218551,SK0234503363
Mankovce,3602209919,SK0237500542
Marcelová,3602218904,SK0231501239
Martin nad Žitavou,3602209921,SK0237500551
Martovce,3602218902,SK0231501247
Melek,3602210155,SK0233500569
Michal nad Žitavou,3602218544,SK0234503371
Moča,3602218891,SK0231501255
Močenok,3602210564,SK0235500739
Modrany,3602218889,SK0231501263
Mojmírovce,3602210198,SK0233500577
Mojzesovo,3602218542,SK0234503398
Mudroňovo,3602218896,SK0231501271
Mužla,3602218530,SK0234503401
Mýtne Ludany,3602217993,SK0232502570
Nána,3602218533,SK0234556092
Neded,3602210565,SK0235503932
Nemčice,3602209724,SK0236581305
Nemčiňany,3602209914,SK0237500585
Nemečky,3602209725,SK0236505226
Nesvady,3602218881,SK0231501280
Neverice,3602209909,SK0237500593
Nevidzany,3602209907,SK0237500607
Nitra,3602210192,SK0233500011
